province,id,type,price,rooms,latitude,longitude,postal_code
Tarragona,105785173,Piso,650,1,"41,086324","1,18534",43480
Tarragona,105769598,Piso,850,2,"41,0699249","1,0954797",43850
Tarragona,88028377,Piso,995,3,"41,1134142","1,2479573",43001
Tarragona,105955043,Piso,450,2,"40,71938","0,70517",43580
Tarragona,105146935,Chalet,1500,4,"40,9095784","0,8161113",43860
Tarragona,105800423,Casa Rural,500,1,"40,82635","0,71886",43895
Tarragona,101986461,Duplex,2150,4,"41,1157013","1,2528978",43003
Tarragona,25948654,Casa Rural,600,4,"41,231412","0,5503678",43750
Barcelona,29994200,Ático,1073,2,"41,563554","2,0129638",08221
Barcelona,98637640,Piso,1000,1,"41,3778305","2,1434021",08014
Barcelona,106937806,Duplex,1100,3,"41,9343088","2,2512739",08500
Barcelona,106937934,Piso,925,1,"41,386008","2,1768198",08003
Barcelona,106937775,Piso,620,1,"41,4328529","2,2232461",08918
Barcelona,99081818,Chalet,950,2,"41,38635","1,61202",08737
Barcelona,105480206,Piso,900,2,"41,4134071","1,9301363",08757
Barcelona,106611294,Chalet,1350,4,"41,4014815","1,645186",08735
Barcelona,106937489,Piso,950,4,"41,3762126","2,1636357",08015
Barcelona,106893923,Estudio,1250,0,"41,4006762","2,1307582",08022
Barcelona,106937312,Piso,800,2,"41,7346584","1,8269606",08240
Barcelona,106931171,Ático,800,1,"41,3793634","2,169052",08001
Barcelona,106937049,Piso,680,4,"41,729938","1,8263284",08242
Barcelona,89941780,Piso,1100,1,"41,4066115","2,1572439",08012
Barcelona,106557266,Duplex,1200,2,"41,6134713","2,2832501",08420
Barcelona,106729450,Piso,1400,3,"41,5412145","2,2103337",08100
Barcelona,106936739,Ático,925,0,"41,3825484","2,1920227",08003
Barcelona,106928929,Piso,1180,2,"41,2381114","1,8089609",08870
Barcelona,25987650,Piso,1165,1,"41,4090874","2,1452678",08023
Barcelona,92865515,Ático,1400,2,"41,3796486","2,1654914",08001
Barcelona,106936566,Duplex,1086,1,"41,4569911","2,243249",08915
Barcelona,106935707,Piso,850,2,"41,4225527","2,1508276",08035
Barcelona,106936315,Ático,1250,1,"41,4011731","2,1620239",08012
Barcelona,99996510,Ático,840,1,"41,250357","1,798055",08870
Barcelona,106936205,Piso,1082,3,"41,586522","2,5472863",08350
Barcelona,101045817,Estudio,1250,0,"41,5384461","2,300845",08188
Barcelona,106936283,Piso,1300,2,"41,3749118","2,1571209",08015
Barcelona,99282903,Estudio,875,0,"41,3725877","2,1312524",08028
Barcelona,106936274,Piso,1400,3,"41,3836263","2,1450059",08029
Barcelona,106929539,Estudio,1300,0,"41,3727545","2,1487781",08004
Barcelona,106936267,Piso,1200,2,"41,3741439","2,1654868",08004
Barcelona,106332536,Piso,1300,1,"41,3908189","2,1214871",08034
Barcelona,93238229,Piso,1200,1,"41,3904142","2,1539843",08036
Barcelona,100003465,Estudio,1200,0,"41,3755224","2,1406532",08014
Barcelona,106936095,Piso,900,1,"41,3376728","1,6980083",08720
Barcelona,98288985,Estudio,850,0,"41,3806681","2,1731706",08001
Barcelona,106936044,Piso,1370,1,"41,4763524","2,0722687",08190
Barcelona,101026168,Estudio,1200,0,"41,3741198","2,1393443",08014
Barcelona,106936026,Piso,920,1,"41,3789257","2,1647486",08001
Barcelona,106534931,Piso,1250,2,"41,38293","2,1807779",08003
Barcelona,101981708,Piso,1100,3,"41,6026934","2,2832388",08400
Barcelona,106605013,Piso,1300,1,"41,3874717","2,1221833",08034
Barcelona,106935961,Piso,1000,4,"41,4861709","2,1393747",08290
Barcelona,92453422,Estudio,980,0,"41,3835729","2,1656003",08001
Barcelona,106935946,Estudio,850,0,"41,2602512","1,7787139",08810
Barcelona,98750337,Estudio,1050,0,"41,3791203","2,1750957",08001
Barcelona,106935918,Piso,1400,3,"41,4182088","2,2059586",08020
Barcelona,106806656,Estudio,1200,0,"41,3739702","2,1394321",08014
Barcelona,106935908,Piso,570,1,"41,7139902","1,83569",08243
Barcelona,100879371,Estudio,825,0,"41,4181007","2,17109",08041
Barcelona,106935813,Piso,840,3,"41,6000231","2,2895024",08402
Barcelona,106929276,Piso,990,2,"41,3211529","2,0880864",08820
Barcelona,98524149,Piso,1400,3,"41,3734135","2,160389",08004
Barcelona,102938622,Piso,1400,1,"41,38549","2,17926",08003
Barcelona,98987904,Piso,1355,3,"41,4055018","2,1832914",08013
Barcelona,106829694,Piso,1350,1,"41,4081043","2,1467004",08023
Barcelona,101231709,Piso,1020,1,"41,377978","2,1349263",08028
Barcelona,106842928,Piso,1400,1,"41,3735132","2,1177475",08904
Barcelona,106935612,Piso,669,1,"41,4160123","1,9295773",08757
Barcelona,102609174,Piso,1300,1,"41,3786224","2,1615953",08015
Barcelona,95779818,Piso,577,1,"41,5409808","2,4500599",08301
Barcelona,103951584,Piso,1050,1,"41,4034033","2,1768097",08013
Barcelona,106935422,Piso,1100,3,"41,5462979","2,4479561",08301
Barcelona,100638449,Piso,1300,1,"41,4106103","2,134873",08022
Barcelona,106935384,Piso,890,2,"41,452643","2,2432883",08912
Barcelona,35283802,Duplex,1400,1,"41,3722644","2,1306114",08903
Barcelona,106935347,Piso,1080,2,"41,4330561","2,1550593",08031
Barcelona,106581283,Piso,1400,1,"41,3803522","2,1908091",08003
Barcelona,106935180,Piso,850,2,"41,207947","1,6731264",08880
Barcelona,102681078,Piso,1345,2,"41,4558802","2,2078252",08921
Barcelona,106933607,Ático,1300,1,"41,3752126","2,1483633",08015
Barcelona,31587203,Piso,1250,2,"41,3697343","2,1551485",08004
Barcelona,106934031,Piso,1000,1,"41,3998083","2,206775",08005
Barcelona,104711449,Ático,1350,2,"41,3730697","2,0865673",08950
Barcelona,106934782,Estudio,715,0,"41,42928","2,1909518",08030
Barcelona,106560564,Piso,1400,2,"41,3871334","2,1763645",08003
Barcelona,106934805,Piso,578,1,"41,5692415","2,0194333",08222
Barcelona,106292777,Piso,1400,1,"41,3825799","2,1732564",08002
Barcelona,106934552,Piso,700,3,"41,4928987","1,6601653",08777
Barcelona,106256484,Piso,1200,2,"41,540516","2,4388882",08302
Barcelona,106934743,Piso,1350,1,"41,2644863","1,9658461",08860
Barcelona,106814917,Piso,1000,2,"41,5815089","2,5583878",08350
Barcelona,106934736,Piso,1100,3,"41,4471809","2,2183212",08923
Barcelona,106532128,Duplex,1400,2,"41,3833215","2,1279975",08028
Barcelona,98400636,Piso,1345,2,"41,3717675","2,1430497",08014
Barcelona,106350029,Piso,1325,3,"41,489583","2,0328172",08191
Barcelona,99841787,Piso,1295,1,"41,3715363","2,1363797",08014
Barcelona,103903326,Piso,1255,1,"41,4250035","2,2064334",08020
Barcelona,99916289,Piso,895,1,"41,3772636","2,1682002",08001
Barcelona,106840636,Piso,1350,1,"41,4052672","2,138038",08022
Barcelona,93186852,Piso,805,2,"41,616258","2,2931536",08520
Barcelona,95716247,Piso,760,1,"41,7208027","1,8195265",08241
Barcelona,106934300,Duplex,1300,3,"41,4558474","2,2437467",08915
Barcelona,103415161,Estudio,1350,0,"41,3941159","2,1269885",08017
Barcelona,106934293,Piso,700,1,"41,3666513","2,1337481",08014
Barcelona,106024673,Piso,850,1,"41,5808006","2,5505926",08350
Barcelona,105314837,Piso,1195,1,"41,3813393","2,1318983",08028
Barcelona,106025914,Piso,900,1,"41,5805236","2,5483628",08350
Barcelona,106934242,Piso,1260,2,"41,5511584","2,1124126",08202
Barcelona,106752940,Estudio,1000,0,"41,3606188","2,1104563",08907
Barcelona,106934247,Piso,1150,1,"41,3862492","2,1775468",08003
Barcelona,106697935,Piso,1300,1,"41,3780561","2,1467391",08013
Barcelona,106934237,Piso,925,2,"41,4181049","2,1732759",08041
Barcelona,106767388,Piso,1400,2,"41,3746921","2,1553163",08004
Barcelona,105342172,Piso,1100,1,"41,3857961","2,1590369",08011
Barcelona,106767349,Piso,1400,2,"41,3754045","2,1571274",08015
Barcelona,92473526,Piso,950,1,"41,3996509","2,1646328",08009
Barcelona,29610782,Piso,1000,3,"41,4233039","2,1553844",08032
Barcelona,106934117,Estudio,1050,0,"41,4022691","2,1787758",08013
Barcelona,106933960,Ático,1400,3,"41,4872275","2,0648747",08174
Barcelona,106933958,Piso,1300,2,"41,4713473","2,0833247",08172
Barcelona,103576061,Piso,1150,4,"41,3157501","2,0179036",08840
Barcelona,106933861,Piso,955,3,"41,4573376","2,2575153",08911
Barcelona,106933896,Piso,1400,2,"41,3622343","2,1367649",08038
Barcelona,104445611,Piso,795,1,"41,4026027","2,1533034",08006
Barcelona,104522734,Estudio,897,0,"41,5663699","2,0956467",08207
Barcelona,106933712,Piso,1400,2,"41,4251807","2,1881568",08027
Barcelona,93169789,Piso,1380,2,"41,3031415","1,9978652",08850
Barcelona,106933614,Piso,975,4,"41,6108078","2,2917512",08402
Barcelona,106933454,Ático,650,4,"41,8160618","2,2349904",08550
Barcelona,106933082,Estudio,500,0,"41,6122595","2,6533547",08370
Barcelona,106932857,Estudio,1200,0,"41,3889872","2,1807957",08003
Barcelona,106932748,Ático,850,1,"41,4242556","2,147623",08035
Barcelona,106932660,Ático,895,0,"41,385404","2,1806063",08003
Barcelona,106929747,Piso,1400,2,"41,4235461","2,191922",08027
Barcelona,102380436,Piso,1275,2,"41,3784848","2,1519342",08015
Barcelona,106932503,Estudio,1100,0,"41,3883059","2,1789975",08003
Barcelona,99141865,Piso,1250,1,"41,3857378","2,1776582",08003
Barcelona,106932219,Piso,1300,1,"41,3838987","2,1556978",08011
Barcelona,106932008,Piso,1150,1,"41,4081231","2,1830806",08026
Barcelona,106931944,Piso,1400,1,"41,3904408","2,1218176",08034
Barcelona,86070868,Piso,750,1,"41,4203175","2,1474654",08035
Barcelona,106931850,Duplex,1300,3,"41,6160067","2,2949349",08402
Barcelona,106931815,Duplex,1300,2,"41,6150129","2,2949351",08402
Barcelona,89313334,Piso,978,4,"41,5668887","2,518095",08394
Barcelona,96026707,Piso,1250,2,"41,3713861","2,1384707",08014
Barcelona,106931777,Piso,1390,1,"41,3825104","2,1751114",08002
Barcelona,106931776,Piso,1080,1,"41,3801019","2,1766862",08002
Barcelona,106927340,Piso,1050,2,"41,5759113","1,7837717",08294
Barcelona,106925750,Ático,990,2,"41,2380695","1,8024139",08870
Barcelona,106931276,Chalet,575,4,"41,9743436","1,8783308",08692
Barcelona,106931185,Piso,1000,1,"41,23003","1,72933",08800
Barcelona,106931105,Piso,600,1,"41,6432496","2,7464675",08380
Barcelona,92118449,Piso,975,1,"41,4893095","2,3562337",08330
Barcelona,106929724,Piso,800,3,"41,6844429","2,4843086",08460
Barcelona,106929400,Piso,950,4,"41,9303474","2,2508874",08500
Barcelona,35378793,Piso,1150,2,"41,3784237","2,1627465",08015
Barcelona,106929346,Piso,1050,3,"41,5295841","2,1091333",08203
Barcelona,106929335,Piso,1200,3,"41,2237681","1,7287087",08800
Barcelona,90047065,Estudio,1300,0,"41,411298","2,2011765",08019
Barcelona,106929050,Piso,790,3,"41,3227964","1,6661056",08730
Barcelona,38602034,Piso,1100,2,"41,4089003","2,1721754",08025
Barcelona,39299033,Piso,1236,1,"41,3835627","2,1804168",08003
Barcelona,106928418,Piso,1200,3,"41,5482096","2,4324505",80304
Barcelona,106928391,Ático,1150,4,"41,52808","2,3691071",08348
Barcelona,103512918,Piso,1003,3,"41,3223031","2,0112798",08840
Barcelona,104746247,Piso,1250,1,"41,3800263","2,1910626",08003
Barcelona,106921859,Chalet,1190,1,"41,4128437","2,1856168",08026
Barcelona,106921588,Piso,1050,2,"41,3704845","2,1248167",08903
Barcelona,103592156,Piso,1250,2,"41,3930756","2,1493868",08036
Barcelona,106921252,Piso,1400,3,"41,3719801","2,130204",08903
Barcelona,102208523,Piso,1100,1,"41,2423936","1,8085453",08870
Barcelona,106916833,Piso,1200,1,"41,3865807","2,1777379",08003
Barcelona,103902588,Casa Rural,890,2,"41,2508926","1,7348424",08812
Barcelona,106909487,Piso,1400,3,"41,4166079","2,178702",08041
Barcelona,106909284,Piso,850,3,"41,5598663","2,0943431",08206
Barcelona,93455595,Estudio,1200,0,"41,3882282","2,1108918",08034
Barcelona,106892118,Ático,1196,1,"41,4735651","2,0829155",08172
Barcelona,106756207,Piso,953,3,"41,5618867","2,1026263",08206
Barcelona,106885615,Piso,1350,3,"41,3734029","2,0693649",08970
Barcelona,106932188,Piso,1300,3,"41,3842078","2,0780259",08960
Barcelona,106932464,Piso,800,3,"41,7631026","2,2499859",08592
Barcelona,106758046,Piso,1150,2,"41,3802231","2,1709098",08001
Barcelona,106782957,Estudio,1300,0,"41,3884265","2,1805648",08003
Barcelona,106937900,Piso,785,2,"41,631705","2,2986215",08520
Barcelona,106768374,Estudio,1250,0,"41,3846336","2,1701321",08001
Barcelona,90991406,Piso,995,1,"41,4059201","2,1517043",08006
Barcelona,105979866,Piso,1100,1,"41,3773338","2,1716917",08001
Barcelona,106363323,Piso,1300,2,"41,373646","2,1619099",08004
Barcelona,102862901,Duplex,1300,3,"41,5057","2,3950336",08340
Barcelona,98020902,Estudio,1350,0,"41,410019","2,10005",08017
Barcelona,106729299,Piso,1400,1,"41,4096279","2,1404172",08023
Barcelona,106921412,Estudio,1350,0,"41,3907332","2,1392597",08021
Barcelona,106614608,Estudio,1400,0,"41,3970608","2,171313",08009
Barcelona,106765512,Estudio,1100,0,"41,3889872","2,1807957",08003
Barcelona,106783219,Estudio,1400,0,"41,3743338","2,1358567",08014
Barcelona,106894068,Estudio,1100,0,"41,3889872","2,1807957",08003
Barcelona,106765515,Estudio,1200,0,"41,3889872","2,1807957",08003
Barcelona,106863841,Piso,1350,1,"41,4033267","2,142409",08022
Barcelona,106923959,Estudio,1100,0,"41,3845126","2,1796138",08003
Barcelona,106924033,Piso,1200,1,"41,4350954","2,2071188",08030
Barcelona,90837963,Piso,1300,1,"41,3796464","2,1629421",08015
Barcelona,106529095,Piso,1395,3,"41,3763751","2,1527813",08015
Barcelona,98120504,Piso,1395,1,"41,4029351","2,1585894",08012
Barcelona,106838060,Piso,1050,2,"41,3597257","2,0968148",08801
Barcelona,92594504,Piso,1230,1,"41,3609775","2,1276109",08902
Barcelona,106690238,Piso,1200,2,"41,4968212","2,1396045",08290
Barcelona,106929657,Piso,929,3,"41,5704085","2,0873104",08207
Barcelona,106765517,Estudio,1100,0,"41,3889872","2,1807957",08003
Barcelona,106801210,Piso,1100,1,"41,3875401","2,1815441",08003
Barcelona,106843256,Piso,1055,1,"41,3810313","2,1748479",08002
Barcelona,106928017,Estudio,1200,0,"41,4356289","2,2081739",05030
Barcelona,106879739,Estudio,950,0,"41,3695795","2,122919",08903
Barcelona,106911772,Estudio,1100,0,"41,3787948","2,178584",08002
Barcelona,106897557,Estudio,1200,0,"41,3869676","2,1795732",08003
Barcelona,106614115,Piso,1350,1,"41,3803379","2,1869999",08003
Barcelona,106897595,Estudio,1350,0,"41,3779222","2,1737494",08001
Barcelona,106897533,Estudio,1050,0,"41,3695795","2,122919",08903
Barcelona,106900796,Estudio,1350,0,"41,3779222","2,1737494",08001
Barcelona,106879683,Estudio,990,0,"41,3845749","2,1797529",08003
Barcelona,106894229,Estudio,1350,0,"41,3781488","2,173638",08002
Barcelona,102353332,Piso,1390,1,"41,4106751","2,1817532",08026
Barcelona,84339002,Estudio,995,0,"41,3808198","2,1918254",08003
Barcelona,105733799,Piso,1400,2,"41,3800472","2,1686827",08001
Barcelona,95249328,Piso,1300,1,"41,3892459","2,1809156",08003
Barcelona,101119116,Piso,995,1,"41,3804492","2,1699507",08001
Barcelona,100112223,Piso,1395,1,"41,3841726","2,1701432",08001
Barcelona,106855581,Estudio,1350,0,"41,4052509","2,1460757",08006
Barcelona,106829251,Piso,1400,4,"41,4237104","2,2016631",08020
Barcelona,94924573,Piso,1400,1,"41,4032576","2,1395934",08022
Barcelona,102777696,Piso,1150,2,"41,4731988","1,9257066",08760
Barcelona,100343423,Ático,1150,1,"41,387042","2,1828705",08003
Barcelona,96414017,Piso,795,2,"41,4063057","2,1804206",08013
Barcelona,106919275,Piso,990,1,"41,2365089","1,8087626",08870
Barcelona,105706455,Piso,1395,2,"41,3857136","2,1345506",08014
Barcelona,106898289,Piso,1300,1,"41,2390467","1,8076303",08870
Barcelona,106753662,Piso,1367,3,"41,4624005","2,2708474",08390
Barcelona,104430617,Piso,1395,2,"41,3836574","2,173515",08002
Barcelona,105921043,Ático,950,3,"41,2237558","1,7212385",08800
Barcelona,106846856,Piso,750,1,"41,7010128","2,719841",08490
Barcelona,106923298,Piso,950,1,"41,3897866","2,1800838",08003
Barcelona,106910797,Piso,1025,3,"41,4517789","2,2358439",08917
Barcelona,105026771,Estudio,1100,0,"41,4240828","2,1767124",08041
Barcelona,106912513,Piso,1100,1,"41,388544","2,1793656",08003
Barcelona,106910862,Piso,1300,1,"41,3755795","2,1594472",08015
Barcelona,93589401,Estudio,530,0,"41,41882","1,7106",08733
Barcelona,105958858,Piso,1200,1,"41,4040605","2,1551449",08012
Barcelona,106928020,Piso,1400,3,"41,369037","2,12299",08903
Barcelona,106706124,Estudio,950,0,"41,3802416","2,1743248",08002
Barcelona,106778791,Estudio,1200,0,"41,3819489","2,1733887",08002
Barcelona,106778791,Estudio,1200,0,"41,3819489","2,1733887",08002
Barcelona,105885720,Estudio,1200,0,"41,3777679","2,159266",08015
Barcelona,106295932,Piso,1000,4,"41,4498589","2,2196049",08923
Barcelona,105128356,Piso,1395,2,"41,4279051","2,2371415",08910
Barcelona,106507241,Piso,1400,3,"41,4134303","2,1632801",08024
Barcelona,106507763,Piso,1200,4,"41,3859762","2,1700458",08001
Barcelona,105970897,Piso,950,3,"41,3729305","2,128734",08028
Barcelona,105972155,Piso,1300,4,"41,4272813","2,1816936",08027
Barcelona,106507978,Piso,1400,4,"41,3842046","2,1363023",08014
Barcelona,106038442,Chalet,1400,3,"41,2959801","1,7078284",08811
Barcelona,106602548,Piso,1400,3,"41,5430297","2,2100529",08100
Barcelona,106223216,Piso,1350,1,"41,380807","2,1712109",08001
Barcelona,106732560,Piso,1400,4,"41,3004222","2,0023598",08850
Barcelona,106893931,Piso,1100,1,"41,3883364","2,1779576",08003
Barcelona,106760853,Piso,1200,1,"41,3750417","2,1632001",08004
Barcelona,106812642,Piso,1300,1,"41,4260595","2,1801028",08027
Barcelona,106804136,Piso,1400,1,"41,4002076","2,1628874",08012
Barcelona,92216807,Piso,975,2,"41,3807607","2,1268823",08028
Barcelona,106719489,Piso,970,3,"41,4111141","2,1787733",08025
Barcelona,106802897,Piso,1081,2,"41,5223616","2,1275713",08210
Barcelona,106779009,Piso,990,1,"41,386138","2,1782536",08003
Barcelona,99172337,Piso,809,1,"41,6246322","2,6966135",08397
Barcelona,100466933,Piso,1050,3,"41,1974982","1,6596287",08880
Barcelona,106925883,Piso,850,2,"41,5758779","2,0272122",08226
Barcelona,104194507,Piso,1390,3,"41,3731665","2,1178168",08904
Barcelona,106850319,Piso,1390,1,"41,4072412","2,1583003",08024
Barcelona,106411808,Piso,950,2,"41,7401402","1,8254043",08240
Barcelona,106065316,Piso,1200,1,"41,4186983","2,1535354",08032
Barcelona,105310071,Piso,1200,1,"41,4516658","2,1911995",08033
Barcelona,96773497,Ático,1400,2,"41,4230662","2,1494091",08035
Barcelona,106564599,Piso,1300,2,"41,5508375","2,108283",08201
Barcelona,106857198,Piso,1200,1,"41,3823213","2,1863229",08002
Barcelona,106866730,Piso,1295,1,"41,4759349","2,2884734",08390
Barcelona,106099157,Piso,1225,2,"41,5481966","2,1077413",08201
Barcelona,94199952,Piso,1020,2,"41,1985963","1,6642497",08880
Barcelona,40412131,Piso,1395,1,"41,3735504","2,1626662",08004
Barcelona,106526224,Piso,1190,1,"41,3804463","2,16266",08011
Barcelona,82289457,Piso,1395,2,"41,3813116","2,1790934",08002
Barcelona,39341686,Piso,1395,1,"41,4008026","2,1485534",08006
Barcelona,84749042,Piso,1395,1,"41,3808638","2,1780356",08002
Barcelona,86552692,Estudio,850,0,"41,381915","2,1764227",08002
Barcelona,91452245,Piso,1195,1,"41,3803366","2,1651201",08001
Barcelona,39574354,Estudio,995,0,"41,3827112","2,1773888",08002
Barcelona,82139714,Piso,1350,1,"41,3728467","2,1672154",08004
Barcelona,106599783,Piso,1400,2,"41,3813811","2,1649412",08001
Barcelona,89107244,Estudio,1295,0,"41,4035943","2,1799183",08013
Barcelona,85869246,Estudio,1295,0,"41,3998943","2,1777183",08013
Barcelona,84749042,Piso,1395,1,"41,3808638","2,1780356",08002
Barcelona,39341686,Piso,1395,1,"41,4008026","2,1485534",08006
Barcelona,83844362,Piso,1395,1,"41,3905554","2,1408637",08021
Barcelona,81834010,Piso,1095,1,"41,3821734","2,1893992",08003
Barcelona,98380888,Piso,1195,1,"41,3814685","2,1677463",08001
